Store,Dept,Date, Weekly_Sales 
31,72,15/02/2013," 26,221.04 "
31,72,22/02/2013," 26,221.04 "
31,72,01/03/2013," 26,221.04 "
31,72,08/03/2013," 26,221.04 "
31,72,15/03/2013," 26,221.04 "
31,72,22/03/2013," 26,191.83 "
31,72,29/03/2013," 26,191.83 "
31,72,05/04/2013," 26,221.04 "
31,72,12/04/2013," 26,221.04 "
31,72,19/04/2013," 26,221.04 "
31,72,26/04/2013," 26,221.04 "
31,72,03/05/2013," 26,221.04 "
31,72,10/05/2013," 26,221.04 "
31,72,17/05/2013," 26,221.04 "
31,72,24/05/2013," 26,191.83 "
31,72,31/05/2013," 26,191.83 "
31,72,07/06/2013," 26,221.04 "
31,72,14/06/2013," 26,221.04 "
31,72,21/06/2013," 26,221.04 "
31,72,28/06/2013," 26,221.04 "
31,72,05/07/2013," 26,191.83 "
31,72,12/07/2013," 26,221.04 "
31,72,19/07/2013," 26,221.04 "
31,72,26/07/2013," 26,221.04 "
31,74,02/11/2012," 17,486.98 "
31,74,09/11/2012," 17,486.98 "
31,74,16/11/2012," 17,486.98 "
31,74,23/11/2012," 19,359.41 "
31,74,30/11/2012," 19,359.41 "
31,74,07/12/2012," 19,426.26 "
31,74,14/12/2012," 19,426.26 "
31,74,21/12/2012," 20,971.20 "
31,74,28/12/2012," 16,698.05 "
31,74,04/01/2013," 16,350.64 "
31,74,11/01/2013," 16,350.64 "
31,74,18/01/2013," 16,350.64 "
31,74,25/01/2013," 16,350.64 "
31,74,01/02/2013," 17,486.98 "
31,74,08/02/2013," 17,486.98 "
31,74,15/02/2013," 17,486.98 "
31,74,22/02/2013," 17,486.98 "
31,74,01/03/2013," 17,486.98 "
31,74,08/03/2013," 17,486.98 "
31,74,15/03/2013," 17,486.98 "
31,74,22/03/2013," 17,709.02 "
31,74,29/03/2013," 17,709.02 "
31,74,05/04/2013," 17,486.98 "
31,74,12/04/2013," 17,486.98 "
31,74,19/04/2013," 17,486.98 "
31,74,26/04/2013," 17,486.98 "
31,74,03/05/2013," 17,486.98 "
31,74,10/05/2013," 17,486.98 "
31,74,17/05/2013," 17,486.98 "
31,74,24/05/2013," 17,709.02 "
31,74,31/05/2013," 17,709.02 "
31,74,07/06/2013," 17,486.98 "
31,74,14/06/2013," 17,486.98 "
31,74,21/06/2013," 17,486.98 "
31,74,28/06/2013," 17,486.98 "
31,74,05/07/2013," 17,709.02 "
31,74,12/07/2013," 17,486.98 "
31,74,19/07/2013," 17,486.98 "
31,74,26/07/2013," 17,486.98 "
31,78,25/01/2013," 16,350.64 "
31,78,12/04/2013," 17,486.98 "
31,79,02/11/2012," 17,867.01 "
31,79,09/11/2012," 17,867.01 "
31,79,16/11/2012," 17,867.01 "
31,79,23/11/2012," 19,359.41 "
31,79,30/11/2012," 19,359.41 "
31,79,07/12/2012," 19,848.43 "
31,79,14/12/2012," 19,848.43 "
31,79,21/12/2012," 21,426.96 "
31,79,28/12/2012," 17,060.94 "
31,79,04/01/2013," 16,705.98 "
31,79,11/01/2013," 16,705.98 "
31,79,18/01/2013," 16,705.98 "
31,79,25/01/2013," 16,705.98 "
31,79,01/02/2013," 17,867.01 "
31,79,08/02/2013," 17,867.01 "
31,79,15/02/2013," 17,867.01 "
31,79,22/02/2013," 17,867.01 "
31,79,01/03/2013," 17,867.01 "
31,79,08/03/2013," 17,867.01 "
31,79,15/03/2013," 17,867.01 "
31,79,22/03/2013," 17,709.02 "
31,79,29/03/2013," 17,709.02 "
31,79,05/04/2013," 17,867.01 "
31,79,12/04/2013," 17,867.01 "
31,79,19/04/2013," 17,867.01 "
31,79,26/04/2013," 17,867.01 "
31,79,03/05/2013," 17,867.01 "
31,79,10/05/2013," 17,867.01 "
31,79,17/05/2013," 17,867.01 "
31,79,24/05/2013," 17,709.02 "
31,79,31/05/2013," 17,709.02 "
31,79,07/06/2013," 17,867.01 "
31,79,14/06/2013," 17,867.01 "
31,79,21/06/2013," 17,867.01 "
31,79,28/06/2013," 17,867.01 "
31,79,05/07/2013," 17,709.02 "
31,79,12/07/2013," 17,867.01 "
31,79,19/07/2013," 17,867.01 "
31,79,26/07/2013," 17,867.01 "
31,80,02/11/2012," 16,070.82 "
31,80,09/11/2012," 16,070.82 "
31,80,16/11/2012," 16,070.82 "
31,80,23/11/2012," 19,049.20 "
31,80,30/11/2012," 19,049.20 "
31,80,07/12/2012," 19,342.30 "
31,80,14/12/2012," 19,342.30 "
31,80,21/12/2012," 20,880.57 "
31,80,28/12/2012," 16,625.88 "
31,80,04/01/2013," 15,026.51 "
31,80,11/01/2013," 15,026.51 "
31,80,18/01/2013," 15,026.51 "
31,80,25/01/2013," 15,026.51 "
31,80,01/02/2013," 16,070.82 "
31,80,08/02/2013," 16,070.82 "
31,80,15/02/2013," 16,070.82 "
31,80,22/02/2013," 16,070.82 "
31,80,01/03/2013," 16,070.82 "
31,80,08/03/2013," 16,070.82 "
31,80,15/03/2013," 16,070.82 "
31,80,22/03/2013," 16,136.38 "
31,80,29/03/2013," 16,136.38 "
31,80,05/04/2013," 16,070.82 "
31,80,12/04/2013," 16,070.82 "
31,80,19/04/2013," 16,070.82 "
31,80,26/04/2013," 16,070.82 "
31,80,03/05/2013," 16,070.82 "
31,80,10/05/2013," 16,070.82 "
31,80,17/05/2013," 16,070.82 "
31,80,24/05/2013," 16,136.38 "
31,80,31/05/2013," 16,136.38 "
31,80,07/06/2013," 16,070.82 "
31,80,14/06/2013," 16,070.82 "
31,80,21/06/2013," 16,070.82 "
31,80,28/06/2013," 16,070.82 "
31,80,05/07/2013," 16,136.38 "
31,80,12/07/2013," 16,070.82 "
31,80,19/07/2013," 16,070.82 "
31,80,26/07/2013," 16,070.82 "
31,81,02/11/2012," 17,675.54 "
31,81,09/11/2012," 17,675.54 "
31,81,16/11/2012," 17,675.54 "
31,81,23/11/2012," 19,581.88 "
31,81,30/11/2012," 19,581.88 "
31,81,07/12/2012," 19,974.34 "
31,81,14/12/2012," 19,974.34 "
31,81,21/12/2012," 21,562.88 "
31,81,28/12/2012," 17,169.16 "
31,81,04/01/2013," 16,526.95 "
31,81,11/01/2013," 16,526.95 "
31,81,18/01/2013," 16,526.95 "
31,81,25/01/2013," 16,526.95 "
31,81,01/02/2013," 17,675.54 "
31,81,08/02/2013," 17,675.54 "
31,81,15/02/2013," 17,675.54 "
31,81,22/02/2013," 17,675.54 "
31,81,01/03/2013," 17,675.54 "
31,81,08/03/2013," 17,675.54 "
31,81,15/03/2013," 17,675.54 "
31,81,22/03/2013," 17,592.54 "
31,81,29/03/2013," 17,592.54 "
31,81,05/04/2013," 17,675.54 "
31,81,12/04/2013," 17,675.54 "
31,81,19/04/2013," 17,675.54 "
31,81,26/04/2013," 17,675.54 "
31,81,03/05/2013," 17,675.54 "
31,81,10/05/2013," 17,675.54 "
31,81,17/05/2013," 17,675.54 "
31,81,24/05/2013," 17,592.54 "
31,81,31/05/2013," 17,592.54 "
31,81,07/06/2013," 17,675.54 "
31,81,14/06/2013," 17,675.54 "
31,81,21/06/2013," 17,675.54 "
31,81,28/06/2013," 17,675.54 "
31,81,05/07/2013," 17,592.54 "
31,81,12/07/2013," 17,675.54 "
31,81,19/07/2013," 17,675.54 "
31,81,26/07/2013," 17,675.54 "
31,82,02/11/2012," 17,675.54 "
31,82,09/11/2012," 17,675.54 "
31,82,16/11/2012," 17,675.54 "
31,82,23/11/2012," 19,581.88 "
31,82,30/11/2012," 19,581.88 "
31,82,07/12/2012," 19,974.34 "
31,82,14/12/2012," 19,974.34 "
31,82,21/12/2012," 21,562.88 "
31,82,28/12/2012," 17,169.16 "
31,82,04/01/2013," 16,526.95 "
31,82,11/01/2013," 16,526.95 "
31,82,18/01/2013," 16,526.95 "
31,82,25/01/2013," 16,526.95 "
31,82,01/02/2013," 17,675.54 "
31,82,08/02/2013," 17,675.54 "
31,82,15/02/2013," 17,675.54 "
31,82,22/02/2013," 17,675.54 "
31,82,01/03/2013," 17,675.54 "
31,82,08/03/2013," 17,675.54 "
31,82,15/03/2013," 17,675.54 "
31,82,22/03/2013," 17,592.54 "
31,82,29/03/2013," 17,592.54 "
31,82,05/04/2013," 17,675.54 "
31,82,12/04/2013," 17,675.54 "
31,82,19/04/2013," 17,675.54 "
31,82,26/04/2013," 17,675.54 "
31,82,03/05/2013," 17,675.54 "
31,82,10/05/2013," 17,675.54 "
31,82,17/05/2013," 17,675.54 "
31,82,24/05/2013," 17,592.54 "
31,82,31/05/2013," 17,592.54 "
31,82,07/06/2013," 17,675.54 "
31,82,14/06/2013," 17,675.54 "
31,82,21/06/2013," 17,675.54 "
31,82,28/06/2013," 17,675.54 "
31,82,05/07/2013," 17,592.54 "
31,82,12/07/2013," 17,675.54 "
31,82,19/07/2013," 17,675.54 "
31,82,26/07/2013," 17,675.54 "
31,83,02/11/2012," 3,838.62 "
31,83,09/11/2012," 3,838.62 "
31,83,16/11/2012," 3,838.62 "
31,83,23/11/2012," 5,506.87 "
31,83,30/11/2012," 5,506.87 "
31,83,07/12/2012," 5,483.86 "
31,83,14/12/2012," 5,483.86 "
31,83,21/12/2012," 5,919.98 "
31,83,28/12/2012," 4,713.71 "
31,83,04/01/2013," 3,681.66 "
31,83,11/01/2013," 3,681.66 "
31,83,18/01/2013," 3,681.66 "
31,83,25/01/2013," 3,681.66 "
31,83,01/02/2013," 3,838.62 "
31,83,08/02/2013," 3,838.62 "
31,83,15/02/2013," 3,838.62 "
31,83,22/02/2013," 3,838.62 "
31,83,01/03/2013," 3,838.62 "
31,83,08/03/2013," 3,838.62 "
31,83,15/03/2013," 3,838.62 "
31,83,22/03/2013," 4,022.35 "
31,83,29/03/2013," 4,022.35 "
31,83,05/04/2013," 3,838.62 "
31,83,12/04/2013," 3,838.62 "
31,83,19/04/2013," 3,838.62 "
31,83,26/04/2013," 3,838.62 "
31,83,03/05/2013," 3,838.62 "
31,83,10/05/2013," 3,838.62 "
31,83,17/05/2013," 3,838.62 "
31,83,24/05/2013," 4,022.35 "
31,83,31/05/2013," 4,022.35 "
31,83,07/06/2013," 3,838.62 "
31,83,14/06/2013," 3,838.62 "
31,83,21/06/2013," 3,838.62 "
31,83,28/06/2013," 3,838.62 "
31,83,05/07/2013," 4,022.35 "
31,83,12/07/2013," 3,838.62 "
31,83,19/07/2013," 3,838.62 "
31,83,26/07/2013," 3,838.62 "
31,85,02/11/2012," 3,115.52 "
31,85,09/11/2012," 3,115.52 "
31,85,16/11/2012," 3,115.52 "
31,85,23/11/2012," 4,564.82 "
31,85,30/11/2012," 4,564.82 "
31,85,07/12/2012," 4,545.75 "
31,85,14/12/2012," 4,545.75 "
31,85,21/12/2012," 4,907.27 "
31,85,28/12/2012," 3,907.35 "
31,85,04/01/2013," 2,988.12 "
31,85,11/01/2013," 2,988.12 "
31,85,18/01/2013," 2,988.12 "
31,85,25/01/2013," 2,988.12 "
31,85,01/02/2013," 3,115.52 "
31,85,08/02/2013," 3,115.52 "
31,85,15/02/2013," 3,115.52 "
31,85,22/02/2013," 3,115.52 "
31,85,01/03/2013," 3,115.52 "
31,85,08/03/2013," 3,115.52 "
31,85,15/03/2013," 3,115.52 "
31,85,22/03/2013," 3,264.64 "
31,85,29/03/2013," 3,264.64 "
31,85,05/04/2013," 3,115.52 "
31,85,12/04/2013," 3,115.52 "
31,85,19/04/2013," 3,115.52 "
31,85,26/04/2013," 3,115.52 "
31,85,03/05/2013," 3,115.52 "
31,85,10/05/2013," 3,115.52 "
31,85,17/05/2013," 3,115.52 "
31,85,24/05/2013," 3,264.64 "
31,85,31/05/2013," 3,264.64 "
31,85,07/06/2013," 3,115.52 "
31,85,14/06/2013," 3,115.52 "
31,85,21/06/2013," 3,115.52 "
31,85,28/06/2013," 3,115.52 "
31,85,05/07/2013," 3,264.64 "
31,85,12/07/2013," 3,115.52 "
31,85,19/07/2013," 3,115.52 "
31,85,26/07/2013," 3,115.52 "
31,87,02/11/2012," 11,298.08 "
31,87,09/11/2012," 11,298.08 "
31,87,16/11/2012," 11,298.08 "
31,87,23/11/2012," 12,628.50 "
31,87,30/11/2012," 12,628.50 "
31,87,07/12/2012," 12,796.58 "
31,87,14/12/2012," 12,796.58 "
31,87,21/12/2012," 13,814.27 "
31,87,28/12/2012," 10,999.44 "
31,87,04/01/2013," 10,435.04 "
31,87,11/01/2013," 10,435.04 "
31,87,18/01/2013," 10,435.04 "
31,87,25/01/2013," 10,435.04 "
31,87,01/02/2013," 11,298.08 "
31,87,08/02/2013," 11,298.08 "
31,87,15/02/2013," 11,298.08 "
31,87,22/02/2013," 11,298.08 "
31,87,01/03/2013," 11,298.08 "
31,87,08/03/2013," 11,298.08 "
31,87,15/03/2013," 11,298.08 "
31,87,22/03/2013," 11,367.49 "
31,87,29/03/2013," 11,367.49 "
31,87,05/04/2013," 11,298.08 "
31,87,12/04/2013," 11,298.08 "
31,87,19/04/2013," 11,298.08 "
31,87,26/04/2013," 11,298.08 "
31,87,03/05/2013," 11,298.08 "
31,87,10/05/2013," 11,298.08 "
31,87,17/05/2013," 11,298.08 "
31,87,24/05/2013," 11,367.49 "
31,87,31/05/2013," 11,367.49 "
31,87,07/06/2013," 11,298.08 "
31,87,14/06/2013," 11,298.08 "
31,87,21/06/2013," 11,298.08 "
31,87,28/06/2013," 11,298.08 "
31,87,05/07/2013," 11,367.49 "
31,87,12/07/2013," 11,298.08 "
31,87,19/07/2013," 11,298.08 "
31,87,26/07/2013," 11,298.08 "
31,90,02/11/2012," 56,634.00 "
31,90,09/11/2012," 56,634.00 "
31,90,16/11/2012," 56,634.00 "
31,90,23/11/2012," 59,513.86 "
31,90,30/11/2012," 59,513.86 "
31,90,07/12/2012," 60,305.94 "
31,90,14/12/2012," 60,305.94 "
31,90,21/12/2012," 65,102.00 "
31,90,28/12/2012," 51,836.63 "
31,90,04/01/2013," 52,307.81 "
31,90,11/01/2013," 52,307.81 "
31,90,18/01/2013," 52,307.81 "
31,90,25/01/2013," 52,307.81 "
31,90,01/02/2013," 56,634.00 "
31,90,08/02/2013," 56,634.00 "
31,90,15/02/2013," 56,634.00 "
31,90,22/02/2013," 56,634.00 "
31,90,01/03/2013," 56,634.00 "
31,90,08/03/2013," 56,634.00 "
31,90,15/03/2013," 56,634.00 "
31,90,22/03/2013," 56,981.91 "
31,90,29/03/2013," 56,981.91 "
31,90,05/04/2013," 56,634.00 "
31,90,12/04/2013," 56,634.00 "
31,90,19/04/2013," 56,634.00 "
31,90,26/04/2013," 56,634.00 "
31,90,03/05/2013," 56,434.66 "
31,90,10/05/2013," 56,434.66 "
31,90,17/05/2013," 56,434.66 "
31,90,24/05/2013," 56,781.35 "
31,90,31/05/2013," 56,781.35 "
31,90,07/06/2013," 56,434.66 "
31,90,14/06/2013," 56,434.66 "
31,90,21/06/2013," 56,434.66 "
31,90,28/06/2013," 56,434.66 "
31,90,05/07/2013," 56,781.35 "
31,90,12/07/2013," 56,434.66 "
31,90,19/07/2013," 56,434.66 "
31,90,26/07/2013," 56,434.66 "
31,91,02/11/2012," 55,653.40 "
31,91,09/11/2012," 55,653.40 "
31,91,16/11/2012," 55,653.40 "
31,91,23/11/2012," 58,483.40 "
31,91,30/11/2012," 58,483.40 "
31,91,07/12/2012," 59,261.76 "
31,91,14/12/2012," 59,261.76 "
31,91,21/12/2012," 63,974.78 "
31,91,28/12/2012," 50,939.10 "
31,91,04/01/2013," 52,307.81 "
31,91,11/01/2013," 52,307.81 "
31,91,18/01/2013," 52,307.81 "
31,91,25/01/2013," 52,307.81 "
31,91,01/02/2013," 55,653.40 "
31,91,08/02/2013," 55,653.40 "
31,91,15/02/2013," 55,653.40 "
31,91,22/02/2013," 55,653.40 "
31,91,01/03/2013," 55,653.40 "
31,91,08/03/2013," 55,653.40 "
31,91,15/03/2013," 55,653.40 "
31,91,22/03/2013," 55,995.28 "
31,91,29/03/2013," 55,995.28 "
31,91,05/04/2013," 55,653.40 "
31,91,12/04/2013," 55,653.40 "
31,91,19/04/2013," 55,653.40 "
31,91,26/04/2013," 55,653.40 "
31,91,03/05/2013," 55,457.51 "
31,91,10/05/2013," 55,457.51 "
31,91,17/05/2013," 55,457.51 "
31,91,24/05/2013," 55,798.19 "
31,91,31/05/2013," 55,798.19 "
31,91,07/06/2013," 55,457.51 "
31,91,14/06/2013," 55,457.51 "
31,91,21/06/2013," 55,457.51 "
31,91,28/06/2013," 55,457.51 "
31,91,05/07/2013," 55,798.19 "
31,91,12/07/2013," 55,457.51 "
31,91,19/07/2013," 55,457.51 "
31,91,26/07/2013," 55,457.51 "
31,92,02/11/2012," 73,730.14 "
31,92,09/11/2012," 73,730.14 "
31,92,16/11/2012," 73,730.14 "
31,92,23/11/2012," 65,305.23 "
31,92,30/11/2012," 65,305.23 "
31,92,07/12/2012," 67,380.01 "
31,92,14/12/2012," 67,380.01 "
31,92,21/12/2012," 72,738.66 "
31,92,28/12/2012," 57,917.22 "
31,92,04/01/2013," 66,890.36 "
31,92,11/01/2013," 66,890.36 "
31,92,18/01/2013," 66,890.36 "
31,92,25/01/2013," 66,890.36 "
31,92,01/02/2013," 73,730.14 "
31,92,08/02/2013," 73,730.14 "
31,92,15/02/2013," 73,730.14 "
31,92,22/02/2013," 73,730.14 "
31,92,01/03/2013," 73,730.14 "
31,92,08/03/2013," 73,730.14 "
31,92,15/03/2013," 73,730.14 "
31,92,22/03/2013," 71,453.05 "
31,92,29/03/2013," 71,453.05 "
31,92,05/04/2013," 73,730.14 "
31,92,12/04/2013," 73,730.14 "
31,92,19/04/2013," 73,730.14 "
31,92,26/04/2013," 73,730.14 "
31,92,03/05/2013," 73,470.63 "
31,92,10/05/2013," 73,470.63 "
31,92,17/05/2013," 73,470.63 "
31,92,24/05/2013," 71,201.55 "
31,92,31/05/2013," 71,201.55 "
31,92,07/06/2013," 73,470.63 "
31,92,14/06/2013," 73,470.63 "
31,92,21/06/2013," 73,470.63 "
31,92,28/06/2013," 73,470.63 "
31,92,05/07/2013," 71,201.55 "
31,92,12/07/2013," 73,470.63 "
31,92,19/07/2013," 73,470.63 "
31,92,26/07/2013," 73,470.63 "
31,93,02/11/2012," 50,396.82 "
31,93,09/11/2012," 50,396.82 "
31,93,16/11/2012," 50,396.82 "
31,93,23/11/2012," 55,652.53 "
31,93,30/11/2012," 55,652.53 "
31,93,07/12/2012," 56,222.93 "
31,93,14/12/2012," 56,222.93 "
31,93,21/12/2012," 60,694.27 "
31,93,28/12/2012," 48,327.04 "
31,93,04/01/2013," 47,244.78 "
31,93,11/01/2013," 47,244.78 "
31,93,18/01/2013," 47,244.78 "
31,93,25/01/2013," 47,244.78 "
31,93,01/02/2013," 50,396.82 "
31,93,08/02/2013," 50,396.82 "
31,93,15/02/2013," 50,396.82 "
31,93,22/02/2013," 50,396.82 "
31,93,01/03/2013," 50,396.82 "
31,93,08/03/2013," 50,396.82 "
31,93,15/03/2013," 50,396.82 "
31,93,22/03/2013," 51,117.70 "
31,93,29/03/2013," 51,117.70 "
31,93,05/04/2013," 50,396.82 "
31,93,12/04/2013," 50,396.82 "
31,93,19/04/2013," 50,396.82 "
31,93,26/04/2013," 50,396.82 "
31,93,03/05/2013," 48,347.48 "
31,93,10/05/2013," 48,347.48 "
31,93,17/05/2013," 48,347.48 "
31,93,24/05/2013," 49,039.04 "
31,93,31/05/2013," 49,039.04 "
31,93,07/06/2013," 48,347.48 "
31,93,14/06/2013," 48,347.48 "
31,93,21/06/2013," 48,347.48 "
31,93,28/06/2013," 48,347.48 "
31,93,05/07/2013," 49,039.04 "
31,93,12/07/2013," 48,347.48 "
31,93,19/07/2013," 48,347.48 "
31,93,26/07/2013," 48,347.48 "
31,94,02/11/2012," 50,396.82 "
31,94,09/11/2012," 50,396.82 "
31,94,16/11/2012," 50,396.82 "
31,94,23/11/2012," 55,652.53 "
31,94,30/11/2012," 55,652.53 "
31,94,07/12/2012," 56,222.93 "
31,94,14/12/2012," 56,222.93 "
31,94,21/12/2012," 60,694.27 "
31,94,28/12/2012," 48,327.04 "
31,94,04/01/2013," 47,244.78 "
31,94,11/01/2013," 47,244.78 "
31,94,18/01/2013," 47,244.78 "
31,94,25/01/2013," 47,244.78 "
31,94,01/02/2013," 50,396.82 "
31,94,08/02/2013," 50,396.82 "
31,94,15/02/2013," 50,396.82 "
31,94,22/02/2013," 50,396.82 "
31,94,01/03/2013," 50,396.82 "
31,94,08/03/2013," 50,396.82 "
31,94,15/03/2013," 50,396.82 "
31,94,22/03/2013," 51,117.70 "
31,94,29/03/2013," 51,117.70 "
31,94,05/04/2013," 50,396.82 "
31,94,12/04/2013," 50,396.82 "
31,94,19/04/2013," 50,396.82 "
31,94,26/04/2013," 50,396.82 "
31,94,03/05/2013," 48,347.48 "
31,94,10/05/2013," 48,347.48 "
31,94,17/05/2013," 48,347.48 "
31,94,24/05/2013," 49,039.04 "
31,94,31/05/2013," 49,039.04 "
31,94,07/06/2013," 48,347.48 "
31,94,14/06/2013," 48,347.48 "
31,94,21/06/2013," 48,347.48 "
31,94,28/06/2013," 48,347.48 "
31,94,05/07/2013," 49,039.04 "
31,94,12/07/2013," 48,347.48 "
31,94,19/07/2013," 48,347.48 "
31,94,26/07/2013," 48,347.48 "
31,95,02/11/2012," 65,973.18 "
31,95,09/11/2012," 65,973.18 "
31,95,16/11/2012," 65,973.18 "
31,95,23/11/2012," 62,313.05 "
31,95,30/11/2012," 62,313.05 "
31,95,07/12/2012," 64,214.69 "
31,95,14/12/2012," 64,214.69 "
31,95,21/12/2012," 69,321.60 "
31,95,28/12/2012," 55,196.43 "
31,95,04/01/2013," 60,016.09 "
31,95,11/01/2013," 60,016.09 "
31,95,18/01/2013," 60,016.09 "
31,95,25/01/2013," 60,016.09 "
31,95,01/02/2013," 65,973.18 "
31,95,08/02/2013," 65,973.18 "
31,95,15/02/2013," 65,973.18 "
31,95,22/02/2013," 65,973.18 "
31,95,01/03/2013," 65,973.18 "
31,95,08/03/2013," 65,973.18 "
31,95,15/03/2013," 65,973.18 "
31,95,22/03/2013," 64,139.67 "
31,95,29/03/2013," 64,139.67 "
31,95,05/04/2013," 65,973.18 "
31,95,12/04/2013," 65,973.18 "
31,95,19/04/2013," 65,973.18 "
31,95,26/04/2013," 65,973.18 "
31,95,03/05/2013," 63,290.43 "
31,95,10/05/2013," 63,290.43 "
31,95,17/05/2013," 63,290.43 "
31,95,24/05/2013," 61,531.48 "
31,95,31/05/2013," 61,531.48 "
31,95,07/06/2013," 63,290.43 "
31,95,14/06/2013," 63,290.43 "
31,95,21/06/2013," 63,290.43 "
31,95,28/06/2013," 63,290.43 "
31,95,05/07/2013," 61,531.48 "
31,95,12/07/2013," 63,290.43 "
31,95,19/07/2013," 63,290.43 "
31,95,26/07/2013," 63,290.43 "
31,96,02/11/2012," 18,152.52 "
31,96,09/11/2012," 18,152.52 "
31,96,16/11/2012," 18,152.52 "
31,96,23/11/2012," 20,235.74 "
31,96,30/11/2012," 20,235.74 "
31,96,07/12/2012," 20,401.77 "
31,96,14/12/2012," 20,401.77 "
31,96,21/12/2012," 22,024.29 "
31,96,28/12/2012," 17,536.56 "
31,96,04/01/2013," 17,053.87 "
31,96,11/01/2013," 17,053.87 "
31,96,18/01/2013," 17,053.87 "
31,96,25/01/2013," 17,053.87 "
31,96,01/02/2013," 18,152.52 "
31,96,08/02/2013," 18,152.52 "
31,96,15/02/2013," 18,152.52 "
31,96,22/02/2013," 18,152.52 "
31,96,01/03/2013," 18,152.52 "
31,96,08/03/2013," 18,152.52 "
31,96,15/03/2013," 18,152.52 "
31,96,22/03/2013," 18,499.27 "
31,96,29/03/2013," 18,499.27 "
31,96,05/04/2013," 18,152.52 "
31,96,12/04/2013," 18,152.52 "
31,96,19/04/2013," 18,152.52 "
31,96,26/04/2013," 18,152.52 "
31,96,03/05/2013," 17,414.36 "
31,96,10/05/2013," 17,414.36 "
31,96,17/05/2013," 17,414.36 "
31,96,24/05/2013," 17,747.01 "
31,96,31/05/2013," 17,747.01 "
31,96,07/06/2013," 17,414.36 "
31,96,14/06/2013," 17,414.36 "
31,96,21/06/2013," 17,414.36 "
31,96,28/06/2013," 17,414.36 "
31,96,05/07/2013," 17,747.01 "
31,96,12/07/2013," 17,414.36 "
31,96,19/07/2013," 17,414.36 "
31,96,26/07/2013," 17,414.36 "
31,97,02/11/2012," 18,152.52 "
31,97,09/11/2012," 18,152.52 "
31,97,16/11/2012," 18,152.52 "
31,97,23/11/2012," 20,235.74 "
31,97,30/11/2012," 20,235.74 "
31,97,07/12/2012," 20,401.77 "
31,97,14/12/2012," 20,401.77 "
31,97,21/12/2012," 22,024.29 "
31,97,28/12/2012," 17,536.56 "
31,97,04/01/2013," 17,053.87 "
31,97,11/01/2013," 17,053.87 "
31,97,18/01/2013," 17,053.87 "
31,97,25/01/2013," 17,053.87 "
31,97,01/02/2013," 18,152.52 "
31,97,08/02/2013," 18,152.52 "
31,97,15/02/2013," 18,152.52 "
31,97,22/02/2013," 18,152.52 "
31,97,01/03/2013," 18,152.52 "
31,97,08/03/2013," 18,152.52 "
31,97,15/03/2013," 18,152.52 "
31,97,22/03/2013," 18,499.27 "
31,97,29/03/2013," 18,499.27 "
31,97,05/04/2013," 18,152.52 "
31,97,12/04/2013," 18,152.52 "
31,97,19/04/2013," 18,152.52 "
31,97,26/04/2013," 18,152.52 "
31,97,03/05/2013," 17,414.36 "
31,97,10/05/2013," 17,414.36 "
31,97,17/05/2013," 17,414.36 "
31,97,24/05/2013," 17,747.01 "
31,97,31/05/2013," 17,747.01 "
31,97,07/06/2013," 17,414.36 "
31,97,14/06/2013," 17,414.36 "
31,97,21/06/2013," 17,414.36 "
31,97,28/06/2013," 17,414.36 "
31,97,05/07/2013," 17,747.01 "
31,97,12/07/2013," 17,414.36 "
31,97,19/07/2013," 17,414.36 "
31,97,26/07/2013," 17,414.36 "
31,98,02/11/2012," 11,379.17 "
31,98,09/11/2012," 11,379.17 "
31,98,16/11/2012," 11,379.17 "
31,98,23/11/2012," 13,054.39 "
31,98,30/11/2012," 13,054.39 "
31,98,07/12/2012," 13,277.09 "
31,98,14/12/2012," 13,277.09 "
31,98,21/12/2012," 14,333.00 "
31,98,28/12/2012," 11,412.46 "
31,98,04/01/2013," 10,767.07 "
31,98,11/01/2013," 10,767.07 "
31,98,18/01/2013," 10,767.07 "
31,98,25/01/2013," 10,767.07 "
31,98,01/02/2013," 11,379.17 "
31,98,08/02/2013," 11,379.17 "
31,98,15/02/2013," 11,379.17 "
31,98,22/02/2013," 11,379.17 "
31,98,01/03/2013," 11,379.17 "
31,98,08/03/2013," 11,379.17 "
31,98,15/03/2013," 11,379.17 "
31,98,22/03/2013," 11,634.33 "
31,98,29/03/2013," 11,634.33 "
31,98,05/04/2013," 11,379.17 "
31,98,12/04/2013," 11,379.17 "
31,98,19/04/2013," 11,379.17 "
31,98,26/04/2013," 11,379.17 "
31,98,03/05/2013," 10,916.45 "
31,98,10/05/2013," 10,916.45 "
31,98,17/05/2013," 10,916.45 "
31,98,24/05/2013," 11,161.23 "
31,98,31/05/2013," 11,161.23 "
31,98,07/06/2013," 10,916.45 "
31,98,14/06/2013," 10,916.45 "
31,98,21/06/2013," 10,916.45 "
31,98,28/06/2013," 10,916.45 "
31,98,05/07/2013," 11,161.23 "
31,98,12/07/2013," 10,916.45 "
31,98,19/07/2013," 10,916.45 "
31,98,26/07/2013," 10,916.45 "
31,99,02/11/2012, 71.51 
31,99,23/11/2012, 168.55 
31,99,07/12/2012, 130.96 
31,99,14/12/2012, 188.61 
31,99,21/12/2012, 203.61 
31,99,28/12/2012, 162.12 
31,99,04/01/2013, 117.93 
31,99,01/02/2013, 147.57 
31,99,08/02/2013, 147.57 
31,99,15/02/2013, 147.57 
31,99,29/03/2013, 100.03 
